"id";"description";"EMO"
"962255943812829";"und das finde ich auch mehr als befremdlich ... https://www.facebook.com/KeinDank/videos/1473987392898293/?hc_location=ufi";"yes"
"966915666680190";"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.huffingtonpost.de%2F2015%2F08%2F17%2Frassist-auslaender-enno-lenze_n_7998480.html&h=QAQGFJ2dn&s=1";"no"
"951583858213371";"1300 zuviel...";"yes"
"966686886703068";"So sind wir Sachsen! Und wir sind Stolz auf uns!";"yes"
"960850027286754";"Der Europa-Direktors des UN-Flüchtlingshochkommissariates Vincent Cochetel, fordert, sogenannte Wirtschaftsflüchtlinge konsequenter abzuschieben.

Hmm, helft uns mal, ist der Herr von der UN jetzt ein Na zieh, Mischpoke, rechtsextrempopulistischblablabla?

Ein Auszug:

(...)Wirtschaftsflüchtlinge würden das System für wirklich Schutzbedürftige ""blockieren"", so Vincent Cochetel von den Vereinten Nationen.

Das Ringen um Antworten auf den verstärkten Zustrom von Schutzsuchenden nach Europa wird immer verzweifelter. Das zeigte am Dienstag nicht zuletzt die Aussage des Europa-Direktors des UN-Flüchtlingshochkommissariates Vincent Cochetel. In einem Interview mit der Nachrichtenagentur dpa forderte dieser, sogenannte Wirtschaftsflüchtlinge konsequenter abzuschieben.

Zwar ist das UNHCR qua Mandat lediglich für anerkannte Flüchtlinge, also jene die aufgrund von Verfolgung oder Krieg in ihrem Heimatland fliehen mussten, zuständig. Die Unterscheidung zwischen diesen ""Asylberechtigten"" und ""Wirtschaftsflüchtlingen"", die vor Armut oder Hunger fliehen, wird jedoch von zahlreichen Hilfsorganisationen kritisiert. Weshalb Cochetels Aussagen umso überraschender kamen.(...)

#PEGIDA #MontagIstPEGIDATag #AufDieStraße";"yes"
"951531151551975";"Ich habe munkeln hören (ob das stimmt weis ich nicht, aber man muss ja hierzulande und heutzutage schon mit ALLEM rechnen!), dass sogar geprüft wird, in welchen Privathaushalten noch Platz wäre, um Asylbewerber unterzubringen. Sollte man sowas wirklich in Erwägung ziehen, dann sage ich gleich schonmal folgendes: NICHT BEI MIR!!!";"yes"
"962167370488353";"http://www.idea.de/menschenrechte/detail/vorwurf-moscheen-kuemmern-sich-nicht-um-fluechtlinge-91697.html";"no"
"951539844884439";"spätestens wenn die Zwangsbesetzung kommt, werde ich Schweinebäuerin - diese Tierchen fressen so einiges!";"yes"
"962340973804326";"http://www.zeit.de/2015/32/verschwoerungstheorien-information-chemtrails-reichsbuerger";"no"
"966648180040272";"Leider muss es erst zu Plünderungen,Raub und den ganzen Gewaltverbrechen kommen,bis auch die letzten ""Gutmenschen""aufwachen:-(";"yes"
"961015957270161";"So ist es!!!!!!";"yes"
"951556458216111";"Mal eine Regierung, die mitdenkt....gefällt mir";"yes"
"957697450935345";"Was klinkst Du Dich hier ein, du Troll?";"yes"
"977023272336096";"https://www.facebook.com/jasonmillmusic/posts/1022208367811000?pnref=story";"no"
"962167293821694";"https://www.facebook.com/photo.php?fbid=1634658126807564&set=a.1397343700539009.1073741828.100007901769458&type=1&theater";"no"
"960899337281823";"Polizist wurde von klauendem Asylant mit Glasscherbe Gesicht zerschnitten: http://mobil.krone.at/phone/kmm__1/story_id__465673/sendung_id__32/story.phtml";"no"
"966640160041074";"Weiter so ! Wir brauchen noch viel mehr Leute";"yes"
"960886777283079";"Spätestens, wenn ein Asyl-Soli erhoben wird, werden die Deutschen auf die Barrikaden gehen. Anders ist das alles nicht zu bezahlen, also freut euch drauf.";"yes"
"951531311551959";"Danach ist die Fachhochschule ein Sanierungsfall....Aber das ist dann sicher leider ein bedauerlicher Einzelfall...Dass diese Summen dann die Steuerzahler wieder aufbringen ist die eine Seite....Schlimmer ist ja leider nur dass für eine gewisse Zeit nachher nicht unterrichtet werden kann....";"yes"
"977135918991498";"Wie lange lassen wir uns das noch gefallen ist die richtige Frage";"yes"
"961085313929892";"Jetzt wo's eng wird Fetzen sich die Hilfsorganisationen schon! Es ist und wird immer sein, zuviel ist zuviel!";"yes"
"977053892333034";"Carl Friedrich von Weizsäcker:""Der typische Deutsche verteidige sich erst dann, wenn er nichts mehr habe, was sich zu verteidigen lohne"".";"no"
"960891413949282";"Was ist den nun mit der Islamisierung des Abendlandes?
Hab ich was verpasst?
Gab es einen Feindbildwechsel?

Mann, auf nichts ist heutzutage Verlass...";"yes"
"855507721154319";"Finanzieren wir hier schon die Vielweiberei... Da kann man nix mehr zu sagen...";"yes"
"855452417826516";"http://www.spiegel.de/politik/ausland/saudi-arabien-koenig-abdullah-bin-abdul-asis-al-saud-ist-tot-a-1014513.html                                                                      ""Salman hat gute Verbindungen zum einflussreichen islamischen Klerusdes Landes. Von den liberalen Kräften und den Schiiten wird er weniger stark abgelehnt als sein erzkonservativer Vorgänger, Kronprinz Naif. Dennoch gilt auch er als konservativ. 2010 sagte er in einem Interview: ""Wir können keine Demokratie in Saudi-Arabien haben, sonst wäre jeder Stamm eine Partei und wir würden wie der Irak werden und im Chaos enden.""";"no"
"861964413841983";"na wovon träumst du denn nachts??";"yes"
"855584207813337";"Sehr gut geschrieben...kann ich alles unterschreiben";"yes"
"855059957865762";"Brandanschläge auf die Bahn wegen der PEGIDA-Demonstration ? Zivile Opfer? Scheiß drauf. Ich bin ein Guter der linken Fraktion. Da passiert mir nix und darf ALLES.";"yes"
"855124314525993";"http://youtu.be/DDkB09hxG2w";"no"
"855237164514708";"Welche Art Solidaritaet willst du denn haben? Und warum sollte ich mich sollidaer zu jemandem aufstellen der eine reiche kriminelle karriere inklusief Gefaengnisaufenthalt hinter sich hat und nun nicht mal den Unterhalt fuer sein Kind bezahlt??";"yes"
"861955767176181";"IDIOT";"yes"
"861960297175728";"Besser du lernst erstmal das Wort Toleranz richtig zu schreiben Max. Wenn du das kannst, dann kannste uns erklären wie es funktioniert.";"no"
"861953357176422";"Till Grossmann Till Grossmann";"no"
"855614391143652";"was für ein lahmer trailer, das geht doch bestimmt besser, ogerteam!  Schaut euch das hier an, da kann man auch ordentlich mitschunkeln! https://www.youtube.com/watch?v=m3U38xBdw8k";"no"
"855192241185867";"http://youtu.be/bE_P-W3dBAg";"no"
"855483097823448";"Am Ende wählt ihr alle doch eh nur wieder CDU!";"yes"
"861954450509646";"Drück euch die Daumen!!!!!  Viel viel Glück ?? für das neue Orga-Team!!!!";"yes"
"861938137177944";"laßt euch nicht beirren.durchhalten ist angesagt.";"no"
"861955920509499";"in der VORSCHULE schon SITZEN geblieben";"no"
"855534781151613";"Miriam , dann geh doch nach Hause !";"yes"
"855586274479797";"Gut so, Nur ich bin um einiges älter.";"no"
"855610597810698";"Ach ja , hatte vergessen das die bösen Pegida Anhänger den Asylanten auf dem Gewissen haben . Also doch alles Nazis !";"yes"
"855642151140876";"Ok";"no"
"855364014502023";"DRESDEN meine Heimat, hier bin isch daheeme 
Ich bin stolz DRESDNER zu sein !
Schluss damit DRESDEN in eine Schmuddelecke zu stellen!!!
DRESDEN ist schön, DRESDEN ist der Zwinger, die Semperoper, die Frauenkirche.
DRESDEN ist Dixieland,der Stiezelmarkt im Advent. DRESDEN ist die Dönerbude bei Ali um die Ecke. DRESDEN ist der Grieche, Vietnamese, Inder mit seinem Restaurant. DRESDEN ist die Bunte Republik Neustadt. DRESDEN ist mit meinem Hund an der Elbe spazieren zu gehen.
Ich bin hier geboren, hier bin isch daheeme
http://m.youtube.com/?#/watch?v=aQkI10uPB64";"yes"
"855148311190260";"Nicht nah genug für dich!!!geh dahin wo du hergekommen bist und verteile da deine dummen Sprüche .Den das ist eine deutsche Seite.Kameltreiber";"yes"
"855509941154097";"Der islam stimmt mit euch überein :
Ein jedes baue sein Land auf und Niemand werbe dem anderen dazu die Leute ab !
> Der Zentralrat der Muslime in D. und der Welt-Islam müssen nicht unbedingt ein Herz und eine Seele sein !
MfG
FEZ";"no"
"855157614522663";"Martin Luther King, musst du nicht kennen :D";"yes"
"855463011158790";"Was sind denn jetzt ""Pinats"" ???";"no"
"855147104523714";"Ich habe festgestellt, dass die PATRIOTEN unter uns vielleicht ein bisschen mehr Substanz für ihre Forderungen aufbringen sollten. Erfrischend, wie an meiner Aussage ein Nebenschauplatz errichtet wird. Aber das erlebe ich in diesen Kreisen öfter, also wundere ich mich nicht mehr darüber, sondern lächle einfach und bin froh und freue mich über soviel Glaubwürdig vom 'Volk' ;-)";"yes"
"861942497177508";"Dann zieh dir die simpson rein du lutscher.";"yes"
"861962397175518";"PEGIDA  bleibt doch man muss ja nicht mit Frau Oertel an der rechten Seite der CDU gehen.";"no"
"861942433844181";"geh mit deiner Mutti spielen!";"yes"
"861944377177320";"Träumer";"no"
"855480707823687";"En Gin, wenn deine Kommentare hier gelöscht werden sollten , dann weil man soviel Dummheit nur schwer ertragen kann . Eine starke Gesellschaft könnte dies ertragen , aber eine manipulierte, zerrissene Gesellschaft kann damit nur schwer umgehen . Ich weiß En Gin das verstehst du nicht und ja du hast Langeweile und wenig Freunde und Freude in deinem Leben und deswegen musst du uns hier nen Ohr abkauen . Kein einziger Kommentar von dir ergibt Sinn, nur Mist den du vom Stapel lässt . Also geh am besten dahin wo du hergekommen bist ,  oder ist Deutschland doch nicht so scheisse ? Oder finanziert der deutsche Steuerzahler dein Leben , und du kannst womöglich nirgends anders hin ?";"yes"
"857595520945539";"Gibs auf liebe Anja.Jeder normalintelligente Mensch würde dich verstehen...entweder diese Leute sind nicht normalintelligent (dumm) oder sie wollen dich nicht verstehen weil sie voreingenommen und intolerant sind...scroll mal bei den Kommentaren ein wenig hoch und du wirst merken, ich habe es auch versucht.DIE REINSTE ZEITVERSCHWENDUNG!Da wollte mir sogar einer noch weismachen, dass Hitler damals den Frieden wollte.Absolut braun hier!Nur gut getarnt.Pfui!";"yes"
"855146984523726";"oh oh das ist ja wohl Mega Peinlich. Erst dem Rassismus vorschieben , am besten einem Pegida Anhänger und dann war es der eigene Zimmer Asylbewerber aus Erithrea . Scheiße ,aber wo ist jetzt das Gedenken und Nachdenken?";"yes"
"855632754475149";"Ein ziemlich kleiner Teil des Volkes, hm? 150.000 klingt viel. Aber in Relation zu 82 Mio? ;-)";"yes"
"855133644525060";"https://m.facebook.com/profile.php?id=1525653461032302 Würde mich freuen, wenn ihr mir ein like da lassen würdet. Bitte, Danke. ;)";"no"
"861956353842789";"Wird Zeit! Ich geh meiner Freundin montags schon langsam auf die Nerven, weil ich nicht zur PEGIDA kann... ;-)";"yes"
"855915294446895";"Michael Theben, du schreibst hier so einen Stuss, dass sich mir die Nackenhaare streuben. Wahrscheinlich bist Du genau so dämlich,  wie du auch aussiehst. Verschone uns bitte mit weiteren Geschichten, besser wäre noch, wenn du nach Syrien oder einen anderen deiner Lieblingsstaaten auswanderst. Auf einen Idioten mehr oder weniger kommt es da eh nicht an.";"yes"
"855576524480772";"Na klar Engelchen, nur deine Belehrung braucht kein Mensch !";"yes"
"855609967810761";"Nick , wo sind Nazis ? Ich hab in DD keine gesehen , nur vermummte linke !";"yes"
"855587964479628";"2 En Gin - Zitate, die zeigen, wie er sich alles zurecht biegt:
1.) ""Was früher war interessiert mich ehrlich gesagt nicht sonderlich viel,...""
2.) ""Ich hatte immer die Hoffnung dass wir aus unserer dunklen Vergangenheit unsere Lehren geschlossen hatten.""";"no"
"855126064525818";"Dann ist doch alles im bunten Bereich, [@IND], [@IND], [@IND] [@IND], nur sollte langsam ein Zusammenhalt stattfinden. Diesen erkenne ich nicht. Jeder versucht sein eigenes Süppchen in der Politik zu brauen und wir bleiben trotzdem die ewig Angeschissenen.";"yes"
"855576577814100";"warum geht ihr immer davon aus, dass pegida-anhänger nicht wählen gehen.";"no"
"855110294527395";"und solche wie volker sind die ersten die dann jammern wenn es um seinen kragen geht, dann um hilfe rufen";"yes"
"855122491192842";"Soweit ich weiß muss Grönemeyer für die bunte Republik ja nicht zahlen da er in  UK lebt und da als Künstler sehr wenig steuern zahlt.";"no"
"855520864486338";"PEGIDA
HÖRT   IHR   UNS   ?

> Oder sind wir doch im falschen Film ?";"yes"
"855192037852554";"Erinnert mich an ein altes Lied von Reinhard Mey aus den 70ern: ""Fred Kasulzke"" - Agentur für gemieteten Protest: ""Fred Kasulzke protestazki!""";"no"
"855063134532111";"Rosalie Brehme";"no"
"855482131156878";"Oh da musst du mal die gegendemo hören, was die brüllen geht noch weniger.aber das wird ja nicht gehört und von den medien verschwiegen!und Fäkalsprache wird ja auch hier von den sogenannten Gutmenschen gebraucht, mal alles lesen!und wer lesen und denken kann ist im Vorteil!";"yes"
"855496534488771";"Es wird wiedermal nur gefordert aber um sich klar vom radikal Islam loszusagen ist es nämlich ein verrat an eurem Prophet. Also nehmt den Nazis doch den Wind aus den Segeln und redet Klartext. Aber die moslemischen Bürger  verstecken  sich hinter den Mainstream und sitzt es aus.";"yes"
"861955270509564";"Uhh krasser Spruch..""durch deinen hammer Spruch geht jetzt bestimmt keiner mehr hin. Der war einfach viel zu krass""

Next ComedyStar";"yes"
"855098104528614";"Dumm gelaufen,wa?";"yes"
"855061807865577";"Tom weiß nicht ob ich so beim Putin leben möchte";"no"
"855500454488379";"Wir kennen Sie,lieber Herr Bachmann nicht näher,aber man spürt,dass Sie die Fehl-Programmierungen unseres Landes quälen.

ES  GIBT  DAS  RECHT  AUCH  AUF  VERBALE  STILMITTEL  ,  DIE  DEM  AUSMASS  DES  ÄRGERNISSES  ANGEMESSEN  SIND
GENAU  SO
WIE  ES  DAS  RECHT  AUF  GRAFISCHE  STILMITTEL  GIBT  !!!";"yes"
"855661501138941";"Sehr Stark!";"yes"
"855426241162467";"S";"no"
"855454291159662";"selbst Pegida-Anhänger machen sich untereinander das Leben schwer^^";"yes"
"855177577854000";"Der Text der Nationalhymne lautet:

Einigkeit und Recht und Freiheit
für das deutsche Vaterland!
Danach lasst uns alle streben,
brüderlich mit Herz und Hand!
Einigkeit und Recht und Freiheit
sind des Glückes Unterpfand:
Blüh im Glanze dieses Glückes,
blühe, deutsches Vaterland!";"no"
"855624267809331";"doch jeder einzelne ist das Volk.";"no"
"855119494526475";"Den armen Rentner gönne ich es ja ,nur schade das sie für sollche Zwecke dann Missbraucht werden .";"yes"
"855607874477637";"Fredi Fredo, woher weißt Du das ""keiner"" so sein will wie wir? Sogar die ""ZEIT"" konstatiert, daß jeder 2. Pegida recht gibt. Lies einfach mal die Leserkommentare auf den Websiten wie FAZ oder Welt - dann weißt Du wirklich, wie keiner mehr sein will.";"no"
"855159811189110";"Der täuscht sich , der Unterschied zwischen Ost und West ist das wir im Westen feige sind und nicht auf die Straße gehn...da hier die Menschen sehr gut umerzogen sind und vor der Nazikeule angst haben! Aber wehe wenn die träge Masse mal in fahrt kommt!";"yes"
"861963940508697";"Danke Sergey Fährlich konnte man nicht besser schreiben :)";"yes"
"855480981156993";"Wann hat die Merkel nun gelogen? Damals, als es hieß Multi-Kulti ist gescheitert oder aktuell wo wir multikulti sein sollen?  Ich behaupte mal die lügt immer wenn sie das Maul aufmachen tut.";"yes"
"855207087851049";"Und ich dachte schon, Pegida und die AfD wären die geistigen Brandstifter für diesen Mord und ich habe auf den Aufstand der Anständigen gewartet. Ob das nu noch was wird? Wer jetzt sagt, dass der Mörder ein krimineller Ausländer ist, der ist bestimmt ein Nazi, oder? Die Presse wird uns das alles bestimmt noch ""einordnen"", so, dass wirs auch verstehen.";"yes"
"855486114489813";"Wendehälse - Hauptsache mein Regierungskissen bleibt schön warm.";"yes"
"855164154522009";"Tom Bayern , dann wären 80 000 gegen pegida, dass wiederum wären mehr als doppelt so viele wie derzeit dafür auf die Straße gehen... wären die dann das volk?";"no"
"855204874517937";"Ich freue mich auf morgen. Die erste Sendung nach der Winterpause - da gibt es bestimmt einiges aufzuarbeiten ;-)";"yes"
"856263794412045";"winzig, dick und bier in der hand... arbeitslos sowieso, wie du aussiehst. ein typischer links autonomer idiot halt ;-)";"yes"
"855578194480605";"Ich Eure auch nicht. 
Wenn Ihr eine Meinung habt, bitte. Die könnt Ihr gern kundtun. 
Aber dann sprecht NICHT IN MEINEM NAMEN!  
Ich gehöre auch zum Volk und ich kenne mehr Leute, die mit Euch nicht in einen Topf geschmissen werden wollen. Die eine andere Meinung haben. Aber die wollt Ihr ja nicht hören, weil Ihr allen pauschal unterstellt, wir wären fehlinformiert. 
Und nenn mich nicht Engelchen. Du nicht!";"yes"
